event_id,case_id,observation_root_id,seed,vehicle_id,pseudonym,message_id,attack_type,detected_by,source_kind,validator_rsu_id,detected_at,ground_truth_malicious,direction,detector_confidence,source_reliability,freshness,verifiability,independence,raw_evidence_hash,geographic_cell,administrative_domain_id,sensor_modality,reason_codes,payload
det-77589981f76e3c51788d68c3,case-smoke-1008-veh_000-benign,root-bd56706d60a87068f523f07f,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000000,benign,rsu-1,rsu,rsu-1,1.0,False,-1,0.78,0.96,0.99,0.76,0.92,a3f080e5a097593039ebdb17cb3b66f4157bda3dfe16be7b2c6ca2311953915d,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 241.70529576324967}"
det-778de6711a421805f7a2a4dc,case-smoke-1008-veh_000-benign,root-bd56706d60a87068f523f07f,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000000,benign,rsu-6,rsu,rsu-6,1.0,False,-1,0.78,0.88,0.99,0.76,0.68,2b22413eacd771502392423ccf346b3f6b8190f61fc8e6c374af786b36d6522b,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 1.0, ""compromised_rsu"": false, ""observer_distance_m"": 251.7368665889047}"
det-4f2cb5eaf5358949e811af97,case-smoke-1008-veh_000-benign,root-4899010d999df184e0f1664a,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000001,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,6fd09503e3cfdd6daa49986c933f0d2f0bd6df9fba95cd0bb1da9da069c34700,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 227.69760493887853}"
det-0fc280a58c542986f5f0bd44,case-smoke-1008-veh_000-benign,root-4899010d999df184e0f1664a,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000001,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.88,0.99,0.76,0.68,a7588628001d09c01a40618e92e5316c208ea2bcaf7ecf29fd666ec53c32b5cf,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 252.5870297651457}"
wdet-f6168c7bb0dd9d73263a9db0,case-smoke-1008-veh_000-benign,wroot-411bb8160a09dc705dd12144,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000001,benign,veh_001,vehicle_witness,rsu-6,2.0,False,-1,0.78,0.8917080368342891,0.99,0.76,0.8285713689400098,bfdd3d31ba57d8d904b931dd9188d96b5a63e87f64d04a7d559129791bc1b88f,cell-0-0,domain-3,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 2.0, ""compromised_witness"": false, ""witness_distance_m"": 22.95282014024148}"
det-5a9b4ed5431eafa1e05b3b5d,case-smoke-1008-veh_001-benign,root-e56f4e4a544c324031200fe5,1008,veh_001,ps-06cf0c7bb8481f37,cam-1008-veh_001-000000,benign,rsu-1,rsu,rsu-1,2.0,False,-1,0.78,0.96,0.99,0.76,0.92,382d4154df46625cf6379f499eed71aaa98dc2f626adab218007be37bdda9a0c,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 248.5386287883636}"
det-1b6c1b9d25340dd45f2c7126,case-smoke-1008-veh_001-benign,root-e56f4e4a544c324031200fe5,1008,veh_001,ps-06cf0c7bb8481f37,cam-1008-veh_001-000000,benign,rsu-6,rsu,rsu-6,2.0,False,-1,0.78,0.88,0.99,0.76,0.68,3ae961b5e59a8212507bb6952dbd2e686a1e3cc4ea1a60ac451e529310866558,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 2.0, ""compromised_rsu"": false, ""observer_distance_m"": 241.70529576324967}"
wdet-8339e132dad5fbea9ab27ee2,case-smoke-1008-veh_001-benign,wroot-67d54a0eb846455dffdab318,1008,veh_001,ps-06cf0c7bb8481f37,cam-1008-veh_001-000000,benign,veh_000,vehicle_witness,rsu-1,2.0,False,-1,0.78,0.8487104164147248,0.99,0.76,0.8450319955136623,d7f14131a70a26e4ebdc12d477ca29feade3ff71ed6ac2dff9ce095987b87d7d,cell-0--1,domain-1,vehicle_witness_observation,clean_observation,"{""case_opened_at"": 2.0, ""compromised_witness"": false, ""witness_distance_m"": 22.95282014024148}"
det-5daa5a765efd9d2d14ecf113,case-smoke-1008-veh_000-benign,root-025348c016bb3291c6d20fd9,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000002,benign,rsu-1,rsu,rsu-1,3.0,False,-1,0.78,0.96,0.99,0.76,0.92,685838aa63eed6fe301ae6cdf406862193d537fec8f78a0e9c6eef5a4e50ab1a,cell-1-0,domain-1,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 211.5368382175314}"
det-88a27e139796fa11ba3e400a,case-smoke-1008-veh_000-benign,root-025348c016bb3291c6d20fd9,1008,veh_000,ps-c836b37964202f27,cam-1008-veh_000-000002,benign,rsu-6,rsu,rsu-6,3.0,False,-1,0.78,0.88,0.99,0.76,0.68,6dcd91035682b14a11e7b7488114f0bf35b07cabeed5dd1b0965b23a2868b7f5,cell-0-1,domain-3,rsu_cam_plausibility,clean_observation,"{""case_opened_at"": 3.0, ""compromised_rsu"": false, ""observer_distance_m"": 254.5239484514958}"
